ledger_id,chunk_report,relative_path,terminal_status,data_domains,general_function,needs_followup,evidence_notes
J05435,java_chunks/ch0016_app_orchestration_strong_hits.md,…/SleepDetailRepository$downSleepDetailFromServer$2.java,reviewed,"sleep, sync_scheduler",SuspendLambda for downSleepDetailFromServer flow: downloads sleep data from server API,low,Server download flow for sleep.
J05436,java_chunks/ch0016_app_orchestration_strong_hits.md,…/SleepDetailRepository$downSleepDetailFromServer$3.java,reviewed,sleep,SuspendLambda for onStart of sleep download flow,low,Loading state emitter.
J05437,java_chunks/ch0016_app_orchestration_strong_hits.md,…/SleepDetailRepository$downSleepDetailFromServer$4.java,reviewed,sleep,SuspendLambda for catch of sleep download flow,low,Error handler.
J05438,java_chunks/ch0016_app_orchestration_strong_hits.md,…/SleepDetailRepository$downSleepDetailNewProtocolFromServer$2.java,reviewed,"ble_connection, sleep, sync_scheduler","SuspendLambda for downSleepDetailNewProtocolFromServer flow: downloads new-protocol sleep from server, uses BluetoothClassCompat",low,New-protocol variant of server download. BluetoothClassCompat suggests RealSil SDK involvement.
J05439,java_chunks/ch0016_app_orchestration_strong_hits.md,…/SleepDetailRepository$downSleepDetailNewProtocolFromServer$3.java,reviewed,sleep,SuspendLambda for onStart of new-protocol sleep download,low,Loading state emitter.
J05440,java_chunks/ch0016_app_orchestration_strong_hits.md,…/SleepDetailRepository$downSleepDetailNewProtocolFromServer$4.java,reviewed,sleep,SuspendLambda for catch of new-protocol sleep download,low,Error handler.
J05441,java_chunks/ch0016_app_orchestration_strong_hits.md,…/SleepDetailRepository$syncSleepDetail$2.java,reviewed,"sleep, storage_db, sync_scheduler","SuspendLambda for syncSleepDetail flow: populates historyDate map for sleep sync, emits",low,Sleep history sync flow builder.
J05442,java_chunks/ch0016_app_orchestration_strong_hits.md,…/SleepDetailRepository$syncSleepDetail$3.java,reviewed,"sleep, sync_scheduler",SuspendLambda for catch of sleep sync flow: error recovery,low,Error recovery.
J05443,java_chunks/ch0016_app_orchestration_strong_hits.md,…/SleepDetailRepository$updateSleepDetailToServer$2.java,reviewed,"sleep, storage_db, sync_scheduler","SuspendLambda for updateSleepDetailToServer flow: queries un-uploaded sleep, marks synced, re-inserts",low,Upload flow for sleep detail.
J05444,java_chunks/ch0016_app_orchestration_strong_hits.md,…/SleepDetailRepository$updateSleepDetailToServer$3.java,reviewed,sleep,SuspendLambda for onStart of sleep upload flow,low,Loading state emitter.
J05445,java_chunks/ch0016_app_orchestration_strong_hits.md,…/SleepDetailRepository$updateSleepDetailToServer$4.java,reviewed,sleep,SuspendLambda for catch of sleep upload flow,low,Error handler.
J05446,java_chunks/ch0016_app_orchestration_strong_hits.md,…/SleepDetailRepository$updateSleepDetailToServerNewProtocol$2.java,reviewed,"sleep, storage_db, sync_scheduler","SuspendLambda for updateSleepDetailToServerNewProtocol flow: queries un-uploaded new-protocol sleep, marks synced",**medium** — map these command IDs to protocol fields,**Multiple command IDs** suggest new-protocol sleep has richer data structure.
J05447,java_chunks/ch0016_app_orchestration_strong_hits.md,…/SleepDetailRepository$updateSleepDetailToServerNewProtocol$3.java,reviewed,sleep,SuspendLambda for onStart of new-protocol sleep upload,low,Loading state emitter.
J05448,java_chunks/ch0016_app_orchestration_strong_hits.md,…/SleepDetailRepository$updateSleepDetailToServerNewProtocol$4.java,reviewed,sleep,SuspendLambda for catch of new-protocol sleep upload,low,Error handler.
J05449,java_chunks/ch0016_app_orchestration_strong_hits.md,…/SleepDetailRepository.java,**deep-read**,"bigdata, ble_connection, hr, hrv_regular, sleep, spo2, storage_db, sync_scheduler, uart_small_data","**Central Sleep repository singleton.** Largest file (96KB, 1480 lines). Manages sleep detail sync (old + new protocol), manual sleep, BigData sleep, server upload/download, lunch nap, calendar markers, cross-references HR/HRV/SpO2","**high** — map new-protocol command IDs, trace BigData sleep flow, understand HR/HRV/SpO2 cross-references","**Most complex repository.** Dual-protocol: old (ReadSleepDetailsReq/Rsp) + new (SleepNewProtoResp, QcSleepNewProtocolDao). **BigData path:** LargeDataHandler for sleep. **Cross-domain:** references HR, HRV, BloodOxygen/Oxygen/SpO2 data in queries. **Lunch nap:** separate DAO QcSleepLunchProtocolDao. **historyDate** is LinkedHashMap (not ConcurrentHashMap) — sleep days may need ordering. **New protocol command IDs:** 0x00b3, 0x00b9, 0x0175, 0x0189, 0x018b, 0x018c — suggest RealSil SDK extended protocol."
J05536,java_chunks/ch0018_app_orchestration_strong_hits.md,com/qcwireless/smart/ui/base/repository/watchface/WatchFaceRepository$getCustomizeParamsFromLocalByType$2.java,excluded_low_signal,storage_db,Coroutine lambda: queries QcCustomFaceDao for local custom face params by type,no,Pure DB read flow collector; no BLE/protocol touch
J05542,java_chunks/ch0018_app_orchestration_strong_hits.md,com/qcwireless/smart/ui/base/repository/watchface/WatchFaceRepository$getWatchFaceFromServer$2.java,documented_app_orchestration,storage_db,"Coroutine lambda: fetches watch faces from server, stores in QcWatchFaceDao",no,Server→local DB sync for watch faces; no BLE touch
J05548,java_chunks/ch0018_app_orchestration_strong_hits.md,com/qcwireless/smart/ui/base/repository/watchface/WatchFaceRepository$getWatchFaceSetting$2.java,excluded_low_signal,storage_db,Coroutine lambda: reads DeviceSettingEntity from QcDeviceSettingDao by mac,no,Pure DB read; no protocol
J05550,java_chunks/ch0018_app_orchestration_strong_hits.md,com/qcwireless/smart/ui/base/repository/watchface/WatchFaceRepository$getWatchFaceSetting$5.java,excluded_low_signal,storage_db,Coroutine lambda: error handler for getWatchFaceSetting flow; writes default DiyWatchFaceSettingBean,no,Error-path DB write; no protocol
J05551,java_chunks/ch0018_app_orchestration_strong_hits.md,com/qcwireless/smart/ui/base/repository/watchface/WatchFaceRepository.java,documented_app_orchestration,"battery, storage_db","Central watchface repository: server fetch, local DB, download, push to device",no,Orchestrates watchface lifecycle: server→DB→device push; references battery for power-state gating
J05553,java_chunks/ch0018_app_orchestration_strong_hits.md,com/qcwireless/smart/ui/base/repository/weather/WeatherRepository$getWeatherFromServer$2.java,documented_app_orchestration,"bigdata, hr","Coroutine lambda: fetches weather from server via WeatherRequest, emits NetState<WeatherResp>",no,Server weather fetch; no BLE touch; hr domain hit is incidental (constant 40)
J05560,java_chunks/ch0018_app_orchestration_strong_hits.md,com/qcwireless/smart/ui/base/repository/ws/WebsocketRepository$getCsSupport$2.java,excluded_low_signal,"bigdata, spo2","Coroutine lambda: fetches CS support status via websocket, emits NetState<SupportCsResp>",no,SpO2 domain hit is incidental (constant 95); pure websocket server call
J05563,java_chunks/ch0018_app_orchestration_strong_hits.md,com/qcwireless/smart/ui/base/repository/ws/WebsocketRepository$getDeleteMessage$2.java,excluded_low_signal,"bigdata, sleep","Coroutine lambda: deletes a websocket message, emits NetState<Integer>",no,Sleep domain hit is incidental (constant 60/62); pure websocket server call
J05574,java_chunks/ch0018_app_orchestration_strong_hits.md,com/qcwireless/smart/ui/base/service/NetService$downBoList$1.java,documented_app_orchestration,spo2,"Coroutine lambda: downloads SpO2 list from server via BloodOxygenRepository.downBoFromServer(uid, lastId)",no,**Server download** of blood oxygen data; no BLE touch
J05577,java_chunks/ch0018_app_orchestration_strong_hits.md,com/qcwireless/smart/ui/base/service/NetService$downHeartRateDetail$1.java,documented_app_orchestration,hr,"Coroutine lambda: downloads HR detail from server via HeartRateDetailRepository.downHeartRateDetailFromServer(uid, lastId)",no,**Server download** of heart rate detail; no BLE touch
J05578,java_chunks/ch0018_app_orchestration_strong_hits.md,com/qcwireless/smart/ui/base/service/NetService$downSleepDetail$1.java,documented_app_orchestration,sleep,"Coroutine lambda: downloads sleep detail from server via SleepDetailRepository.downSleepDetailNewProtocolFromServer(uid, lastId)",no,"**Server download** of sleep detail; uses ""NewProtocol"" variant; no BLE touch"
J05579,java_chunks/ch0018_app_orchestration_strong_hits.md,com/qcwireless/smart/ui/base/service/NetService$downSportDetail$1.java,documented_app_orchestration,steps_sport,"Coroutine lambda: downloads sport detail from server via SportPlusRepository.downSportDetailFromServer(uid, lastId)",no,**Server download** of sport detail; no BLE touch
J05582,java_chunks/ch0018_app_orchestration_strong_hits.md,com/qcwireless/smart/ui/base/service/NetService$upBoList$1.java,documented_app_orchestration,spo2,Coroutine lambda: uploads SpO2 data to server via BloodOxygenRepository.updateBloodOxygenDetailToServer(); collects Flow<NetState<Integer>>,no,**Server upload** of blood oxygen data; Flow-based result; no BLE touch
J05585,java_chunks/ch0018_app_orchestration_strong_hits.md,com/qcwireless/smart/ui/base/service/NetService$upHeartRateDetail$1.java,documented_app_orchestration,hr,Coroutine lambda: uploads HR detail to server via HeartRateDetailRepository.updateHeartRateDetailToServer(); collects Flow<NetState<Integer>>,no,**Server upload** of heart rate detail; Flow-based result; no BLE touch
J05586,java_chunks/ch0018_app_orchestration_strong_hits.md,com/qcwireless/smart/ui/base/service/NetService$upSleepDetail$1.java,documented_app_orchestration,sleep,Coroutine lambda: uploads sleep detail to server; checks UserConfig.getNewSleepProtocol() → if true calls SleepDetailRepository.updateSleepDetailToServerNewProtocol(); collects Flow<NetState<Integer>>,no,**Server upload** of sleep detail; dual-protocol path (new vs old); no BLE touch
J05587,java_chunks/ch0018_app_orchestration_strong_hits.md,com/qcwireless/smart/ui/base/service/NetService$upSportDetailDetail$1.java,documented_app_orchestration,steps_sport,Coroutine lambda: uploads sport detail to server via SportPlusRepository.updateSportDetailToServer(); collects Flow<NetState<Integer>>,no,**Server upload** of sport detail; Flow-based result; no BLE touch
J05589,java_chunks/ch0018_app_orchestration_strong_hits.md,com/qcwireless/smart/ui/base/service/NetService.java,documented_app_orchestration,"hr, sleep, spo2, steps_sport, storage_db, sync_scheduler, temperature",**CRITICAL: Central cloud sync orchestrator** — singleton via Companion.getInstance(); owns QcSyncDao; downAll() and upAll() are the main entry points,no,**Pure cloud sync; NO BLE/device touch** — see analysis below
J05590,java_chunks/ch0018_app_orchestration_strong_hits.md,com/qcwireless/smart/ui/base/service/NoForegroundMotionDetector.java,documented_app_orchestration,sleep,"Android Service: accelerometer-based motion detection for background; uses WakeLock, ScheduledExecutorService, SensorManager",no,"Background motion detection service; sleep domain hit is from ""sleep"" in scheduling; no direct health data"
J05593,java_chunks/ch0018_app_orchestration_strong_hits.md,com/qcwireless/smart/ui/base/service/SimpleMotionDetector.java,documented_app_orchestration,"ble_connection, uart_small_data",Android Service: motion detection with StateFlow<Boolean> isMoving; uses MotionBinder for IPC,no,Motion detection service; ble_connection hit from notify pattern; no direct health data
J05595,java_chunks/ch0018_app_orchestration_strong_hits.md,com/qcwireless/smart/ui/base/thread/Queue.java,documented_app_orchestration,"ble_connection, sync_scheduler, uart_small_data",Thread-safe blocking queue (LinkedList) with wait/notify for BLE task scheduling,no,Producer-consumer queue for BLE background thread tasks; no health data directly
J05596,java_chunks/ch0018_app_orchestration_strong_hits.md,com/qcwireless/smart/ui/base/thread/SleepTask.java,documented_app_orchestration,sleep,IDo implementation: blocks on Lock/Condition.await() to pause the BLE work thread,no,"Thread-pausing sentinel task; ""sleep"" = thread sleep, not health sleep data"
J05597,java_chunks/ch0018_app_orchestration_strong_hits.md,com/qcwireless/smart/ui/base/thread/ThreadManager.java,documented_app_orchestration,"ble_connection, sleep, sync_scheduler",Singleton: manages WorkThread + WakeupThread for BLE reconnection; Queue for task scheduling,no,"**BLE reconnection orchestrator** — manages background BLE thread, wake/sleep cycle, reconnect via BleOperateManager.connectWithScan"
J05598,java_chunks/ch0018_app_orchestration_strong_hits.md,com/qcwireless/smart/ui/base/thread/WakeUpTask.java,documented_app_orchestration,sleep,IDo implementation: delegates to WorkThread.wakeUp() or wakeUpNoSleep(),no,"Wakes the BLE work thread; ""sleep"" = thread sleep, not health"
J05600,java_chunks/ch0018_app_orchestration_strong_hits.md,com/qcwireless/smart/ui/base/thread/WorkThread.java,documented_app_orchestration,"bigdata, ble_connection, sleep, spo2","Background BLE thread: exponential backoff reconnection loop; checks BluetoothUtils.isEnabledBluetooth, BleOperateManager.isConnected, then calls connectWithScan",no,"**Core BLE reconnection loop**: starts at 30s backoff, increments to 120s, then 300s (5min) cycle; uses connectWithScan; spO2 hit is incidental"
J05602,java_chunks/ch0018_app_orchestration_strong_hits.md,com/qcwireless/smart/ui/base/util/AppCacheDataManager.java,excluded_low_signal,storage_db,"Utility: cache/data cleanup — cleanInternalCache, cleanExternalCache, cleanDatabases, cleanSharedPreference, clearAllCache, getTotalCacheSize",no,Pure file system utility; no health/BLE data
J05609,java_chunks/ch0018_app_orchestration_strong_hits.md,com/qcwireless/smart/ui/base/util/MediaUtil.java,excluded_low_signal,storage_db,"Utility: audio playback (find phone ringtone), vibration, media URI resolution",no,Audio/media utility; no health/BLE data
J05612,java_chunks/ch0018_app_orchestration_strong_hits.md,com/qcwireless/smart/ui/base/util/NotificationUtils.java,documented_app_orchestration,"battery, ble_connection, uart_small_data",Notification helper: creates foreground service notification for BLE connection; shows step count when connected,no,BLE notification: shows step count in persistent notification; references BleOperateManager.isConnected
J05614,java_chunks/ch0018_app_orchestration_strong_hits.md,com/qcwireless/smart/ui/base/util/ShellUtils.java,excluded_low_signal,"bigdata, hr, sleep, spo2","Utility: shell command execution (root check, execCommand)",no,Generic shell utility; domain hits are incidental constants; no health data flow
J05621,java_chunks/ch0018_app_orchestration_strong_hits.md,com/qcwireless/smart/ui/base/view/BatteryImage.java,excluded_low_signal,battery,Custom View: draws battery level bar with skin support,no,Pure UI widget for battery display; no data flow
J05624,java_chunks/ch0018_app_orchestration_strong_hits.md,com/qcwireless/smart/ui/base/view/CircularProgressBar.java,excluded_low_signal,sleep,Custom View: animated circular progress bar with skin support,no,"Pure UI widget; ""sleep"" hit is from animation timing"
J05625,java_chunks/ch0018_app_orchestration_strong_hits.md,com/qcwireless/smart/ui/base/view/CircularSeekBar.java,excluded_low_signal,"bigdata, hr, sleep",Custom View: circular seek bar with touch interaction,no,Pure UI widget; domain hits are incidental
J05638,java_chunks/ch0018_app_orchestration_strong_hits.md,com/qcwireless/smart/ui/base/view/gps/LockProgressBar.java,excluded_low_signal,sleep,Custom View: GPS lock progress animation,no,Pure UI widget; no health data
J05641,java_chunks/ch0018_app_orchestration_strong_hits.md,com/qcwireless/smart/ui/base/view/healthy/PubuProgressCircle.java,excluded_low_signal,sleep,Custom View: circular progress for health metrics,no,Pure UI widget; no health data flow
J05647,java_chunks/ch0018_app_orchestration_strong_hits.md,com/qcwireless/smart/ui/base/view/PGBloodOxygenView.java,excluded_low_signal,"bigdata, hr, spo2",Custom View: blood oxygen bar (80–100 range),no,Pure UI widget; renders SpO2 value; no data flow
J05648,java_chunks/ch0018_app_orchestration_strong_hits.md,com/qcwireless/smart/ui/base/view/PGBloodPressureView.java,excluded_low_signal,hr,Custom View: blood pressure bar (0–200 range),no,Pure UI widget; renders BP value; no data flow
J06324,java_chunks/custom_spo2_ui_lifecycle.md,com/qcwireless/smart/ui/home/bloodoxgen/BloodOxygenActivity.java,active,spo2\,ble_connection\,Yes — trace BloodOxygenRepository.syncAutoBloodOxygen() and StartHeartRateReq/StopHeartRateReq for BLE protocol details,"**CRITICAL FILE.** Full manual SpO2 measurement lifecycle: start via BLE command type=3, 30s timeout, real-time value callback, auto-save, wearing detection on error, stop-on-leave. Also displays historical chart via ViewModel, calendar navigation, bo2Detection toggle. Two distinct measurement modes: manual (user-initiated BLE command) and auto (device notification triggers syncTodayData)."
J06325,java_chunks/custom_spo2_ui_lifecycle.md,com/qcwireless/smart/ui/home/bloodoxgen/BloodOxygenDataDetailActivity.java,active,spo2\,bigdata\,No,"**Display-only detail screen.** Distinguishes auto (type<=0, shows sync button) vs manual (type>0, hides sync button) data. Sync button calls viewModel.syncTodayData(). No BLE commands issued directly."
J06326,java_chunks/custom_spo2_ui_lifecycle.md,com/qcwireless/smart/ui/home/bloodoxgen/BloodOxygenGuideActivity.java,active,spo2,Static SpO2 guide/information page,No,"**Pure display.** Sets title text only. No BLE, no data, no sync."
J06327,java_chunks/custom_spo2_ui_lifecycle.md,com/qcwireless/smart/ui/home/bloodoxgen/BloodOxygenViewModel$initData$1.java,active,spo2,Coroutine that loads DeviceSetting from repository and posts to LiveData,No,"SuspendLambda coroutine. Calls deviceSettingRepository.getDeviceSetting(mac), collects Flow, posts DeviceSetting to _deviceSetting LiveData. No BLE commands."
J06328,java_chunks/custom_spo2_ui_lifecycle.md,com/qcwireless/smart/ui/home/bloodoxgen/BloodOxygenViewModel.java,active,spo2\,sync_scheduler\,Yes — trace BloodOxygenRepository.syncAutoBloodOxygen() implementation,"**Key ViewModel.** syncTodayData() calls bloodOxygenRepository.syncAutoBloodOxygen(0, ...) — BLE device sync for today's auto SpO2 data. saveDeviceSetting() sends BLE write command BloodOxygenSettingReq AND persists to DB. All query methods are local DB reads via BloodOxygenRepository. No server sync."
J06406,java_chunks/custom_spo2_ui_lifecycle.md,com/qcwireless/smart/ui/home/healthy/bean/LastBloodOxygenItem$queryLastBlood$1.java,active,spo2,Flow emitter that queries last auto + manual SpO2 data for home dashboard,No,"Queries both auto (queryLastBloodOxygen) and manual (queryLastManualBloodOxygenDate) data. Compares timestamps; shows whichever is more recent. Uses QBloodOxygenLineChartHomeView.DataBean for auto data. Logs to ""OXYTest"" tag."
J06407,java_chunks/custom_spo2_ui_lifecycle.md,com/qcwireless/smart/ui/home/healthy/bean/LastBloodOxygenItem$queryLastBlood$2.java,active,spo2,Flow onStart callback — no-op (empty implementation),No,Empty onStart block for the flow. No logic.
J06408,java_chunks/custom_spo2_ui_lifecycle.md,com/qcwireless/smart/ui/home/healthy/bean/LastBloodOxygenItem$queryLastBlood$3.java,active,spo2,Flow catch callback — logs error for SpO2 query,No,Error handler for SpO2 flow. Logs exception and prints stack trace. No recovery logic.
J06409,java_chunks/custom_spo2_ui_lifecycle.md,com/qcwireless/smart/ui/home/healthy/bean/LastBloodOxygenItem.java,active,spo2,"Home dashboard SpO2 item bean: holds last SpO2 value, date, chart data for Healthy page",No,"**Home dashboard display bean.** queryLastBlood() returns a Flow that queries auto+manual SpO2, compares timestamps, emits the most recent. itemType=4 for MultiItemEntity adapter dispatch. No BLE commands."
J06518,java_chunks/custom_spo2_ui_lifecycle.md,com/qcwireless/smart/ui/home/healthy/vm/HealthyViewModel$syncBloodOxygen$1.java,active,spo2\,sync_scheduler,Yes — confirm meaning of param 0 vs 255 in BloodOxygenRepository,"**Device BLE sync, not server sync.** Calls syncAutoBloodOxygen(255, ...) — the 255 parameter likely means ""sync all available historical data"" (vs. 0 for today-only in BloodOxygenViewModel). Callback is a no-op — just acknowledges."
J06551,java_chunks/custom_hr_hrv_onekey_ui_lifecycle.md,ui/home/heart/HeartActivityViewModel$getAge$1.java,Deep-read complete,hr,Coroutine that fetches user profile age and posts to _age LiveData,No,Used for HR zone calculation (maxHeart = 220 - age)
J06552,java_chunks/custom_hr_hrv_onekey_ui_lifecycle.md,ui/home/heart/HeartActivityViewModel$initData$1.java,Deep-read complete,storage_db,Coroutine that loads DeviceSetting from DB and posts to _deviceSetting LiveData,No,Two-suspend-point coroutine (labels 0→1→2). Emits DeviceSetting flow to LiveData
J06553,java_chunks/custom_hr_hrv_onekey_ui_lifecycle.md,ui/home/heart/HeartActivityViewModel.java,Deep-read complete,"hr, hrv_regular, storage_db","HR ViewModel: syncs today's HR data, saves device settings, queries detail lists",No,Three sync branches: manualHeart vs standard vs null DeviceFunctionList. m862getAge() launches coroutine via getAge$1 inner class
J06557,java_chunks/custom_hr_hrv_onekey_ui_lifecycle.md,ui/home/heart/HrvActivityViewModel$initData$1.java,Deep-read complete,storage_db,Coroutine that loads DeviceSetting from DB and posts to _deviceSetting LiveData,No,Same pattern as HR's initData$1 but uses static DeviceSettingRepository.INSTANCE
J06558,java_chunks/custom_hr_hrv_onekey_ui_lifecycle.md,ui/home/heart/HrvActivityViewModel.java,Deep-read complete,"hrv_regular, storage_db","HRV ViewModel: syncs today's HRV data, saves HRV device settings, queries pressure by date",No,Uses HRVRepository (not HeartRateDetailRepository). syncTodayData() uses BaseDeviceResult<HRVRsp>
J06660,java_chunks/custom_hr_hrv_onekey_ui_lifecycle.md,ui/home/onekey/OneKeyCheckViewModel$getLastOneKeyCheck$1.java,Deep-read complete,storage_db,Coroutine that loads last OneKey check from repository and posts to _lastState LiveData,No,Wraps nullable LastOneKeyBean in OneKeyLastBean data class
J06661,java_chunks/custom_hr_hrv_onekey_ui_lifecycle.md,ui/home/onekey/OneKeyCheckViewModel$querySupportItems$1.java,Deep-read complete,none,Stub coroutine — invokeSuspend() just returns Unit immediately,Yes — what was this supposed to do?,Likely a placeholder or the real logic was inlined/removed by obfuscation
J06662,java_chunks/custom_hr_hrv_onekey_ui_lifecycle.md,ui/home/onekey/OneKeyCheckViewModel.java,Deep-read complete,"hr, spo2, bp, hrv_regular, storage_db","OneKey ViewModel: starts/stops composite health check, saves last result, queries support items",No,OneKeyResp inner class implements ICommandResponse<StartHeartRateRsp>. Saves to key com.qcwxkjvip.lastOneKeyCheck
